id,title,publishedAt,channelId,viewCount,channel_short_name,channel_category
Ex431kK6dcQ,Brielle Gets Braces!,2 years ago,UCdtzzjb95Ax-rVIAU2bZF6w,22100,meetthemillers,family
j7_rXj-LnZU,First Soccer game!!! Beware Cuteness overload!,2 years ago,UCdtzzjb95Ax-rVIAU2bZF6w,7691,meetthemillers,family
99LmbP8vYEw,5 year olds first day of preschool!,2 years ago,UCdtzzjb95Ax-rVIAU2bZF6w,9605,meetthemillers,family
DYHjrhOn4BM,Back to Reality....,2 years ago,UCdtzzjb95Ax-rVIAU2bZF6w,7341,meetthemillers,family
6yloN9l-KxM,The WORST part,2 years ago,UCdtzzjb95Ax-rVIAU2bZF6w,7291,meetthemillers,family
kgiBwQtfsg0,Making his dreams come true!,2 years ago,UCdtzzjb95Ax-rVIAU2bZF6w,6891,meetthemillers,family
IkBpXt81aak,Change of plans!,2 years ago,UCdtzzjb95Ax-rVIAU2bZF6w,7803,meetthemillers,family
OceRzlxkvC4,Disneyland at HALLOWEEN! 👻,2 years ago,UCdtzzjb95Ax-rVIAU2bZF6w,9334,meetthemillers,family
SSvzu7npmuY,Family of 7 goes to California to visit DISNEYLAND!,2 years ago,UCdtzzjb95Ax-rVIAU2bZF6w,10951,meetthemillers,family
59dDQULsPlw,Can I speak to your manager!? Angry customer at kids first job!,2 years ago,UCdtzzjb95Ax-rVIAU2bZF6w,9908,meetthemillers,family
4cuQYBTqxuk,What’s in the box!? Surprise vacation revealed!,2 years ago,UCdtzzjb95Ax-rVIAU2bZF6w,9726,meetthemillers,family
PqvhR1MO9SU,Telling you our BIG secret surprise!,2 years ago,UCdtzzjb95Ax-rVIAU2bZF6w,17548,meetthemillers,family
ZER6noh9P9E,Sending our dog to school?!,2 years ago,UCdtzzjb95Ax-rVIAU2bZF6w,7589,meetthemillers,family
0cPJ2KhHGxI,FIRST DAY SCHOOL!!,2 years ago,UCdtzzjb95Ax-rVIAU2bZF6w,20785,meetthemillers,family
_PUvl6hTVz8,SCHOOL STARTS TOMORROW!!!,2 years ago,UCdtzzjb95Ax-rVIAU2bZF6w,12318,meetthemillers,family
F34TdfRibLE,New Middle School Locker and School supplies!! Are they ready?!,2 years ago,UCdtzzjb95Ax-rVIAU2bZF6w,13566,meetthemillers,family
43nW9-2Vh0s,He TRICKED his sister and still LOST!,2 years ago,UCdtzzjb95Ax-rVIAU2bZF6w,6596,meetthemillers,family
u_HEsqfa33o,Back to School Haircuts!,2 years ago,UCdtzzjb95Ax-rVIAU2bZF6w,11504,meetthemillers,family
wiPtvigd3fc,Prepping for going back to school!,2 years ago,UCdtzzjb95Ax-rVIAU2bZF6w,9915,meetthemillers,family
0nmHZnl5Fvw,"OUR LAST ""BABY"" LEARNS TO RIDE A BIKE! 😭😭 Emotional day for mom and dad - ""happy sad""",2 years ago,UCdtzzjb95Ax-rVIAU2bZF6w,8900,meetthemillers,family
gGFPGiOUsg8,CLICK TO SMILE! 😃 😁,2 years ago,UCdtzzjb95Ax-rVIAU2bZF6w,7177,meetthemillers,family
zI83jpQvHSg,SHE'S RUINING SUMMER! 😂 BACK TO SCHOOL SHOPPING with Meet The Millers,2 years ago,UCdtzzjb95Ax-rVIAU2bZF6w,10036,meetthemillers,family
ymIoRSrn0Hw,NO WAY THIS IS HAPPENING 😭 | NOT READY FOR THIS,2 years ago,UCdtzzjb95Ax-rVIAU2bZF6w,16648,meetthemillers,family
PsVs7MniyJ8,TAYLOR SWIFT CONCERT! MOM & DAUGHTER MAKE LIFETIME MEMORIES ❤️❤️,2 years ago,UCdtzzjb95Ax-rVIAU2bZF6w,15532,meetthemillers,family
uaogq82PXJ8,TAYLOR SWIFT SURPRISE! WE'RE GOING TO TSWIFT CONCERT IN LA!!,2 years ago,UCdtzzjb95Ax-rVIAU2bZF6w,13733,meetthemillers,family
etoznccOzbY,FAMILY REUNITED! SHE'S FINALLY HOME!! 💙 💙,2 years ago,UCdtzzjb95Ax-rVIAU2bZF6w,13099,meetthemillers,family
2Gj5A_o_-f0,SHE FELL IN! 🤣🤣,2 years ago,UCdtzzjb95Ax-rVIAU2bZF6w,7413,meetthemillers,family
6tDT3LcU7pc,DADDY / DAUGHTER ... I'M SO PROUD OF YOU!,2 years ago,UCdtzzjb95Ax-rVIAU2bZF6w,8369,meetthemillers,family
kuFLczP1LdI,"""CAN WE GET A PUPPY?!"" 🐾",2 years ago,UCdtzzjb95Ax-rVIAU2bZF6w,7866,meetthemillers,family
oWd8GnDbHu0,A RAT NEST AND A MOUSE?! 🐭🐁 Nature's Close Encounters,2 years ago,UCdtzzjb95Ax-rVIAU2bZF6w,6402,meetthemillers,family
Zl-gojIqmpU,DOG ATTACKS SHARK?! 🐶 vs 🦈 = ADORABLY SCARY 😂,2 years ago,UCdtzzjb95Ax-rVIAU2bZF6w,7598,meetthemillers,family
2UCDhhL5cjg,SHE'S LEAVING US | I'll never be ready to let her go 😭,2 years ago,UCdtzzjb95Ax-rVIAU2bZF6w,29513,meetthemillers,family
e9BJdtVWFcI,WE ARE THE CHAMPIONS! ⚽️🏆 Dad gets emotional (again) 😂,2 years ago,UCdtzzjb95Ax-rVIAU2bZF6w,9599,meetthemillers,family
VayZ_neDFLw,HE SHOT IT OUT WITH A NERF GUN?!...our last first tooth 😭🤪,2 years ago,UCdtzzjb95Ax-rVIAU2bZF6w,10761,meetthemillers,family
A1n0-1QRnhA,HE BROKE IT 😭😭,2 years ago,UCdtzzjb95Ax-rVIAU2bZF6w,11445,meetthemillers,family
0b_xGHfqnUI,"""YOU'RE SO GROUNDED!"" 😂🤪",2 years ago,UCdtzzjb95Ax-rVIAU2bZF6w,10639,meetthemillers,family
FalZiKX_OBg,Sisters perform broadway show for the first time!,2 years ago,UCdtzzjb95Ax-rVIAU2bZF6w,9162,meetthemillers,family
nO3Td2Np47k,D0n'T RiDe thAT! 😬🫣,2 years ago,UCdtzzjb95Ax-rVIAU2bZF6w,7401,meetthemillers,family
qN1WH4AaM28,THAT'S GONNA HURT! 😬 | 4TH of JULY POOL PARTY & FIREWORKS! 🎇,2 years ago,UCdtzzjb95Ax-rVIAU2bZF6w,8537,meetthemillers,family
CI4F4houh6M,"Wait, WHAT DID HE WISH FOR?! 😂 HAPPY BIRTHDAY, J!",2 years ago,UCdtzzjb95Ax-rVIAU2bZF6w,11199,meetthemillers,family
G8K9LmcUXw4,OUR MIRACLE BOY TURNS 5! | Emotional Vlog,2 years ago,UCdtzzjb95Ax-rVIAU2bZF6w,12097,meetthemillers,family
aqWLlNuaoQg,He'd do ANYTHING FOR HIS little BROTHER 🥺🥺,2 years ago,UCdtzzjb95Ax-rVIAU2bZF6w,8191,meetthemillers,family
wg66NTo-JsQ,MOM & DAUGHTER SKIP OUT FOR DISNEY WORLD and AVATAR!,2 years ago,UCdtzzjb95Ax-rVIAU2bZF6w,8519,meetthemillers,family
SHmLMpkE9ME,YOU LOST THE CAR?!! MOM!,2 years ago,UCdtzzjb95Ax-rVIAU2bZF6w,10823,meetthemillers,family
65L2vYCdL5A,Escape to Paradise: Florida Room Tour & Mouthwatering Tropical Fruit Slicing,2 years ago,UCdtzzjb95Ax-rVIAU2bZF6w,8742,meetthemillers,family
oAwjRhqGuvg,WE MISS YOU ALREADY! 😥 | THANK YOU April and Davey and YAWI VLOGS!,2 years ago,UCdtzzjb95Ax-rVIAU2bZF6w,7386,meetthemillers,family
qdHjpF4KO1k,"""OH NO!"" 🫣😂 HOLDING ON FOR DEAR LIFE!",2 years ago,UCdtzzjb95Ax-rVIAU2bZF6w,6281,meetthemillers,family
BLcy4CkAZ0A,GIRL GETS EJECTED IN EPIC WIPEOUT!  🤣🫣🤣 | Tubing in Lake Powell gets CRAZY,2 years ago,UCdtzzjb95Ax-rVIAU2bZF6w,7472,meetthemillers,family
wSOULPa7RZU,"""I DON'T WANNA DIE ON OUR ANNIVERSARY!"" | Cliff Jumping in Lake Powell",2 years ago,UCdtzzjb95Ax-rVIAU2bZF6w,9393,meetthemillers,family
qVo2Zjfwscs,HOW BOATS SINK AT LAKE POWELL - Got REAL STRESSFUL REAL FAST!,2 years ago,UCdtzzjb95Ax-rVIAU2bZF6w,12011,meetthemillers,family
