id,channel_short_name,viewCount,is_challenge,is_unboxing,is_prank,is_storytime,is_vlog,is_tutorial,is_reaction,is_qa,is_review,is_mukbang,is_game,is_roleplay,is_music,is_toy,is_shorts,has_clickbait_emotion,has_urgency,has_mystery,has_conflict,has_medical,has_brand,has_money,has_giveaway,has_milestone,has_travel,title_length,word_count,caps_ratio,exclamation_count,question_mark,has_emoji,has_ellipsis,has_number,has_all_caps_word,cluster_v2
YhboA2oo8pw,acefamily,3802273.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,11,0.7638888888888888,3,0,0,0,0,1,2
f5wnRAnZv_4,acefamily,2208086.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,56,11,0.7678571428571429,0,0,0,1,0,1,2
EKDcjU2k_8Y,acefamily,2520142.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4,0.65,0,0,0,1,1,1,2
lpSUrHPxSsQ,acefamily,2969033.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,36,6,0.6944444444444444,0,0,0,1,0,1,2
ZTaX6wJMuKQ,acefamily,3066415.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,43,8,0.7674418604651163,0,0,0,1,0,1,2
ZpbZhfxmSTI,acefamily,3991944.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,42,8,0.7619047619047619,1,0,0,0,0,1,2
xO1_JJnh1vs,acefamily,3120649.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,45,9,0.7333333333333333,2,1,0,0,0,1,2
EOgOEQJBdsU,acefamily,3116265.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,7,0.8,0,0,0,1,0,1,2
5JoMNyynQqQ,acefamily,3216834.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,6,0.7428571428571429,3,0,0,0,0,1,2
htb7k7weNBw,acefamily,2824987.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,5,0.7741935483870968,3,0,0,0,0,1,2
2wmJOZNzeDE,acefamily,3178140.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,8,0.7872340425531915,3,0,0,0,0,1,2
BX_A9MLgBvU,acefamily,3779453.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,33,6,0.7272727272727273,0,0,1,1,0,1,2
fIZ7gGz7ARk,acefamily,4724604.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,5,0.6764705882352942,3,0,0,1,0,1,2
puxjOc92kG8,acefamily,2676359.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,7,0.7297297297297297,3,0,0,0,0,1,2
m5kOHTttWEk,acefamily,2975541.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,37,6,0.7567567567567568,1,0,0,1,0,1,2
RItR1fugq4c,acefamily,4818210.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,40,6,0.7,3,0,0,0,1,1,2
FiFfD2HyvOo,acefamily,3552314.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,54,7,0.7777777777777778,3,0,0,1,0,1,2
wg2WRKEkI7w,acefamily,3427462.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,79,10,0.7974683544303798,3,0,0,0,0,1,2
7tI9t5aopao,acefamily,2962688.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,5,0.8214285714285714,1,0,0,0,0,1,2
GFoLacjWdF0,acefamily,3849907.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,6,0.7428571428571429,3,0,0,0,0,1,2
6PShU7Nf0qk,acefamily,3542949.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,5,0.7666666666666667,0,0,0,1,0,1,2
vXTTbV1jH98,acefamily,2968554.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0.6153846153846154,0,0,0,1,0,1,2
_uSu93Ig1I8,acefamily,3834603.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,6,0.6666666666666666,2,1,0,0,0,1,2
0WaW951rGAs,acefamily,3863038.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,8,0.7441860465116279,0,0,0,1,0,1,2
LhDW7n4TAAM,acefamily,3801907.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,9,0.7321428571428571,3,0,0,1,0,1,2
Qc9yiDQmTsI,acefamily,5083635.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,39,6,0.7435897435897436,0,0,0,1,0,1,2
PQrJ4F6dcC4,acefamily,3537573.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,7,0.7777777777777778,0,0,0,0,0,1,2
2dLE4Nn6-ug,acefamily,4632937.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,4,0.7142857142857143,0,0,0,1,0,1,2
iCJsYBtFJzs,acefamily,6235806.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,37,5,0.7027027027027027,3,0,1,0,1,1,2
d56cdV8yZNQ,acefamily,7182248.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,7,0.8125,0,0,0,0,0,1,2
fcz31UkJk4k,acefamily,3395145.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,6,0.75,0,1,0,0,0,1,2
paWPTGavBZw,acefamily,4638523.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,4,0.75,0,0,0,1,0,1,2
dnW6CqFWO1I,acefamily,4765661.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,48,7,0.6875,1,1,0,1,1,1,2
j3L1TED78Kw,acefamily,3749455.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,54,8,0.8518518518518519,1,0,0,0,0,1,2
squqHIoFdJ4,acefamily,3799754.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,8,0.7560975609756098,0,0,0,1,0,1,2
AmtrhZPo7No,acefamily,12716584.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,57,9,0.7719298245614035,1,0,0,0,1,1,2
-hAaThmKnaM,acefamily,4882884.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,34,4,0.7941176470588235,1,0,0,0,1,1,2
4RdQ6wSDCfE,acefamily,3938106.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28,4,0.7857142857142857,0,0,0,1,0,1,2
AMXT1ok5UBg,acefamily,4782084.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16,4,0.75,0,0,0,0,0,1,2
IwefQteSuQQ,acefamily,7425602.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,10,0.7358490566037735,0,1,0,0,0,1,2
0fa1kA5bnW4,acefamily,4353807.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,4,0.7692307692307693,0,0,0,1,0,1,2
ebiHgUlEXy4,acefamily,8010707.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,33,7,0.7272727272727273,1,0,0,0,0,1,2
TtSVsRHHWj0,acefamily,3836502.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,4,0.2222222222222222,0,0,0,1,0,1,2
fkrqg_Odmho,acefamily,4602120.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,42,5,0.7857142857142857,0,0,0,1,0,1,4
DkIQXD3EAI0,acefamily,6039001.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,7,0.7297297297297297,0,0,0,1,0,1,2
7jYlu2o4aKY,acefamily,5748518.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,5,0.7407407407407407,0,0,0,1,0,1,2
dIAMibmpgSg,acefamily,7256272.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,88,11,0.7613636363636364,3,0,0,1,0,1,2
vz0YY2DmAx4,acefamily,7606433.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,65,8,0.7846153846153846,3,0,0,0,0,1,2
jCVZZ-wPMBk,acefamily,10018456.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,56,9,0.7142857142857143,3,1,0,0,0,1,2
Jvr_w9-1bKE,acefamily,11378063.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,57,8,0.7543859649122807,3,0,1,0,0,1,2
JQZLV4qJ0yo,acefamily,11390776.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,49,7,0.7346938775510204,3,0,0,1,0,1,2
tJvCygyNH4I,acefamily,14906864.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,7,0.8,3,0,0,0,0,1,2
qOYx4EkgkuY,acefamily,15369476.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,3,0.7391304347826086,3,0,0,0,0,1,2
TiaAa3jB2Q4,acefamily,5951553.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0.6153846153846154,0,0,0,1,0,1,2
kLCfnBuNS3w,acefamily,6764522.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,58,11,0.7758620689655172,1,0,0,0,0,1,2
q-bNNtl3oPI,acefamily,4768457.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25,5,0.72,0,0,0,1,0,1,2
oSQfrreuXRg,acefamily,9464160.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,34,5,0.7941176470588235,1,0,0,0,1,1,2
RfS0GKrZCgU,acefamily,6380824.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,5,0.6818181818181818,0,0,0,1,0,1,2
yJ-6k8VZIAQ,acefamily,7231665.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,54,7,0.7592592592592593,1,0,0,0,1,1,2
y33_PFRM86w,acefamily,5557780.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,41,7,0.8292682926829268,0,0,0,0,0,1,2
nleIHdsoZgo,acefamily,7321342.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,12,0.7205882352941176,0,0,0,1,0,1,2
cKoJJMyMmG0,acefamily,7561813.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,7,0.6756756756756757,0,0,0,1,0,1,2
QvXxzzm6ke0,acefamily,6786084.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,32,6,0.8125,1,0,0,0,0,1,2
1l3w377zKeA,acefamily,4386100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,3,0.782608695652174,0,0,0,1,0,1,2
M2AsFsUk2G4,acefamily,6232308.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,0.6875,0,0,0,1,0,1,2
siQITupIIvk,acefamily,7798303.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,7,0.7407407407407407,1,0,0,0,0,1,2
fopD_Rtgpqg,acefamily,11576131.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,6,0.7560975609756098,0,0,0,1,0,1,2
l8y0krN3hc4,acefamily,4477597.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,5,0.7419354838709677,0,0,1,1,0,1,2
JQ1oXaYSIic,acefamily,6248616.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,37,7,0.8108108108108109,1,0,0,0,0,1,2
P7Pba2-j5AQ,acefamily,5120352.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,7,0.8108108108108109,0,0,0,0,0,1,2
kW3t54n4I5M,acefamily,5414987.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,8,0.7619047619047619,0,0,0,1,0,1,2
alOwWr7NsIk,acefamily,9188844.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,5,0.8529411764705882,0,0,0,0,0,1,2
2g4VL8jCvp8,acefamily,5085224.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0.6428571428571429,0,0,0,1,0,1,2
hO-EmlH70ns,acefamily,7501397.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,5,0.7878787878787878,0,0,0,1,0,1,2
92SyEub5d8g,acefamily,4577956.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,38,6,0.6842105263157895,3,0,0,0,0,1,2
rc7-MQJeEuU,acefamily,4011817.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,4,0.8571428571428571,0,0,0,0,0,1,2
Ecz5cEtpxpE,acefamily,4542349.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,6,0.7777777777777778,3,0,0,0,0,1,2
QYPKXRD_zyM,acefamily,4161313.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,10,0.7049180327868853,0,0,1,1,1,1,2
hqp7K4ipr1s,acefamily,3003747.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,10,0.7846153846153846,0,0,0,1,0,1,2
QVCKPGiiwUg,acefamily,6519829.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,33,7,0.7575757575757576,0,0,0,0,0,1,2
02xf1i0qPr8,acefamily,2485090.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,67,14,0.7313432835820896,3,0,0,0,0,1,1
v7XzmFagRz4,acefamily,5126177.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,10,0.7419354838709677,3,0,0,0,0,1,0
vWtvdjK2Mwo,acefamily,6502575.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,48,8,0.6875,3,0,0,0,0,1,2
ntET6hy6DQ0,acefamily,3697572.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,5,0.7419354838709677,0,0,0,1,0,1,2
lIe_NQlhmuY,acefamily,7524949.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,11,0.75,3,0,0,0,0,1,2
SVdFMZnHgEU,acefamily,5216335.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,49,9,0.673469387755102,3,0,0,0,1,1,2
l3_sEhYBErw,acefamily,5325176.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,49,7,0.8163265306122449,3,0,0,0,0,1,2
7xuGI7xO_cQ,acefamily,3623612.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,65,8,0.7846153846153846,3,0,0,0,0,1,2
QFjDUpMQPRM,acefamily,7490850.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,7,0.7297297297297297,0,0,0,1,0,1,2
Hvd8RNd2rwU,acefamily,3947934.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17,2,0.7647058823529411,0,0,0,1,0,1,2
jsdib-z2E3M,acefamily,4600402.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,41,8,0.7317073170731707,3,0,0,0,0,1,2
XI9Sx528pk4,acefamily,7047180.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,57,9,0.7368421052631579,3,0,0,0,0,1,2
sNJwDC1XhVI,acefamily,5680306.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,39,8,0.717948717948718,3,0,1,0,0,1,2
J24JMmT2b5c,acefamily,6187618.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,9,0.717391304347826,3,0,1,0,0,1,2
98_xoxVjwOQ,acefamily,7858405.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,29,5,0.6896551724137931,0,0,0,1,0,1,2
lUHqs3iPq5A,acefamily,11819135.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,52,9,0.7884615384615384,3,0,0,0,0,1,2
SwazWU-GnOA,acefamily,10459875.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,3,0.7058823529411765,0,0,0,1,0,1,2
rgw_I9Z05No,acefamily,5078200.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,6,0.7307692307692307,0,0,0,1,0,1,2
9H7JV-nHMAE,acefamily,6326649.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,6,0.7419354838709677,0,0,0,1,0,1,2
5YxwIRHUMik,acefamily,4956149.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,7,0.86,0,0,0,0,0,1,2
aDZSAvmiP7o,acefamily,4579259.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,37,6,0.7837837837837838,0,0,0,1,0,1,2
26x_uWD8uz0,acefamily,3717683.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,6,0.7551020408163265,3,0,0,0,0,1,2
FN_kt5UBIRw,acefamily,2853135.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,7,0.7674418604651163,2,1,0,0,0,1,2
X5Tg_FInCg0,acefamily,4851320.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,66,10,0.7424242424242424,3,0,0,0,0,1,2
QXY8H9iZrfo,acefamily,5845052.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,74,9,0.7972972972972973,3,0,0,0,0,1,2
8q-8PdUvxWk,acefamily,3792460.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,6,0.7241379310344828,0,0,0,1,0,1,2
bZnmEuREf7w,acefamily,4525419.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45,7,0.7777777777777778,3,0,0,0,0,1,2
Asq1XrsVvkM,acefamily,3334375.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,39,7,0.7692307692307693,3,0,0,0,0,1,2
hDeuSfo_Ys0,acefamily,20437829.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,33,7,0.7575757575757576,0,0,0,0,0,1,2
5F0algZTWEU,acefamily,7762505.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,66,9,0.7727272727272727,3,0,1,0,0,1,2
7ZKLl3GipgI,acefamily,3801822.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,61,11,0.7540983606557377,3,0,0,0,0,1,2
D4fRAWUWuV8,acefamily,3750770.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,4,0.6842105263157895,0,0,0,1,0,1,2
5URqL5ypdao,acefamily,4976682.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,50,6,0.74,3,0,0,0,0,1,2
ndPuFvmxVDY,acefamily,3530873.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,40,6,0.7,0,0,0,1,0,1,2
M6ps3iuYcnM,acefamily,3863005.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,67,9,0.7761194029850746,3,0,0,0,0,1,2
jaYOG7F18Jk,acefamily,9673511.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,9,0.7169811320754716,3,0,0,0,0,1,2
HajrYXDEDFc,acefamily,7736847.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3,0.75,0,0,0,1,0,1,2
Oez_4odWNy0,acefamily,4830168.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,62,7,0.7903225806451613,0,0,0,1,0,1,2
Z42Gp7B_jRg,acefamily,8197824.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,45,7,0.8,3,0,0,0,0,1,2
D4RRNR_wB68,acefamily,4786344.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,53,8,0.7358490566037735,3,0,0,0,0,1,2
OOWn2GtfGaA,acefamily,8775775.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,39,5,0.7948717948717948,3,0,1,0,0,1,2
RpKKCiBpBkk,acefamily,7400143.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,57,9,0.7368421052631579,3,0,1,0,0,1,2
L3kpzk7p82g,acefamily,6311598.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,52,5,0.7692307692307693,3,0,1,0,0,1,2
5iTcWVG6srY,acefamily,7263754.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,57,10,0.7017543859649122,2,1,0,0,0,1,2
IrEtx69jVEI,acefamily,10663530.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,6,0.7777777777777778,3,0,0,0,0,1,2
9FazxeCrxwU,acefamily,11916361.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,12,0.7777777777777778,3,0,0,0,0,1,2
JVuB_KRVnC4,acefamily,8715612.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,7,0.717948717948718,3,0,0,0,1,1,2
b_QfkU6mgUM,acefamily,3870084.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,5,0.7575757575757576,3,0,1,0,0,1,2
G9gjDYJg-nQ,acefamily,9026010.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,53,9,0.7169811320754716,3,0,0,0,0,1,2
gUOoRXuyhnY,acefamily,10494686.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,86,15,0.7441860465116279,3,0,1,0,0,1,2
z_J8Z6hwpOE,acefamily,7462731.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,32,4,0.8125,0,0,0,1,0,1,2
eFJtAfo05DA,acefamily,17122837.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,9,0.7045454545454546,3,0,0,0,0,1,2
SQMZ2hJk1DI,acefamily,9537284.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,6,0.7428571428571429,3,0,0,0,0,1,2
xDJ9UxbOSyY,acefamily,7400857.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,9,0.673469387755102,3,0,0,0,0,1,2
GfpP-bPfHlk,acefamily,23527604.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,49,7,0.7346938775510204,3,0,0,0,0,1,2
xjvfKMMIAFE,acefamily,11689024.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,74,10,0.7837837837837838,3,0,0,0,0,1,2
4nYRaKnWZck,acefamily,8781103.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,57,9,0.7368421052631579,3,0,0,0,0,1,2
aF_gjZXO3Fc,acefamily,7346063.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,30,4,0.8,3,0,0,0,0,1,2
BveNfqWzA60,acefamily,9574725.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,10,0.75,0,0,0,1,0,1,2
