channel,category,is_family,viral_video_idx,viral_views,pre_drift_mean,post_drift_mean,drift_change
jeffreestar,adult,0,289,46944444,-0.015664257,0.036625016,0.052289274
jeffreestar,adult,0,290,35133199,-0.013748154,0.014538864,0.028287018
jeffreestar,adult,0,292,25231073,-0.025580022,0.055843044,0.08142307
jeffreestar,adult,0,319,22614526,0.039201833,0.03989429,0.00069245696
jeffreestar,adult,0,323,24670266,0.033623654,0.057736594,0.02411294
jeffreestar,adult,0,326,23994531,0.032862607,0.064643115,0.031780507
jeffreestar,adult,0,331,27839506,0.05655662,0.040934213,-0.015622407
jeffreestar,adult,0,334,27274877,0.057736594,0.03282491,-0.024911683
jeffreestar,adult,0,340,25580142,0.056656998,0.047104344,-0.009552654
jeffreestar,adult,0,341,28389053,0.042409454,0.06311819,0.020708736
jeffreestar,adult,0,345,37031656,0.03282491,0.06694153,0.03411662
jeffreestar,adult,0,359,18518644,0.06359427,0.054982156,-0.008612111
jeffreestar,adult,0,366,27582540,0.060385574,0.07642097,0.016035397
jeffreestar,adult,0,367,36079721,0.04919902,0.08262581,0.033426788
jeffreestar,adult,0,374,20943616,0.055695802,0.08332186,0.02762606
jordanmatter,family,1,319,166195552,0.24936,0.16285025,-0.08650975
jordanmatter,family,1,321,547382260,0.19754085,0.18335627,-0.014184579
jordanmatter,family,1,323,105325009,0.18390226,0.17443387,-0.009468392
jordanmatter,family,1,325,116430514,0.20315146,0.18466447,-0.018486992
jordanmatter,family,1,330,115266931,0.16285025,0.23394816,0.07109791
jordanmatter,family,1,337,155447813,0.18773167,0.26677,0.07903834
jordanmatter,family,1,344,132526936,0.27132744,0.1941766,-0.07715084
jordanmatter,family,1,351,116692317,0.2388436,0.18425421,-0.05458939
jordanmatter,family,1,352,123548140,0.24644527,0.20258066,-0.043864608
jordanmatter,family,1,354,125584126,0.19639118,0.24514857,0.04875739
jordanmatter,family,1,467,97942392,0.09858577,0.20516033,0.106574565
jordanmatter,family,1,510,145725675,0.21936198,0.19713132,-0.022230655
kara_and_nate,adult,0,365,10290479,0.003414282,-0.020471824,-0.023886107
kara_and_nate,adult,0,428,4767841,-0.054248087,-0.059216417,-0.0049683303
kara_and_nate,adult,0,527,9157702,-0.11192526,-0.08369141,0.028233849
kara_and_nate,adult,0,562,6333674,-0.036253326,-0.043499343,-0.0072460175
kara_and_nate,adult,0,661,5259379,-0.07067208,0.0009923428,0.07166442
kara_and_nate,adult,0,679,5128158,0.0065525817,-0.08825438,-0.09480696
kara_and_nate,adult,0,680,5556126,0.007097916,-0.10138378,-0.1084817
kara_and_nate,adult,0,692,11530626,-0.09715996,-0.030194622,0.06696534
kara_and_nate,adult,0,707,6724848,0.025376316,-0.013119009,-0.038495325
kara_and_nate,adult,0,711,4966355,-0.0031645552,-0.010157886,-0.006993331
kara_and_nate,adult,0,714,8051995,0.0054350374,-0.017488552,-0.022923589
kara_and_nate,adult,0,720,4033395,-0.025721693,0.023088846,0.04881054
kara_and_nate,adult,0,731,5091238,0.023088846,-0.026259612,-0.04934846
kara_and_nate,adult,0,740,5193943,-0.024282409,0.014694263,0.038976673
kara_and_nate,adult,0,761,7174156,-0.04412212,0.0063083777,0.050430495
kara_and_nate,adult,0,768,7763103,-0.014351678,0.030841962,0.04519364
kara_and_nate,adult,0,770,3927419,-0.015738001,0.027176708,0.04291471
kara_and_nate,adult,0,771,4261661,-0.01962055,0.018452112,0.03807266
kara_and_nate,adult,0,775,5870742,0.024804844,-0.004977009,-0.029781852
kara_and_nate,adult,0,785,10921190,-0.011557007,-0.05791844,-0.04636143
kara_and_nate,adult,0,792,4009441,-0.051437527,-0.030202989,0.021234538
kara_and_nate,adult,0,793,4288120,-0.06323254,-0.043608155,0.019624386
kara_and_nate,adult,0,794,4128867,-0.04755483,-0.04434358,0.0032112487
kara_and_nate,adult,0,798,15244722,-0.04329001,-0.034530114,0.008759897
kara_and_nate,adult,0,802,4337025,-0.03820973,-0.057947487,-0.019737758
kara_and_nate,adult,0,803,3867215,-0.030202989,-0.063521765,-0.033318777
kara_and_nate,adult,0,813,4866257,-0.057947487,-0.022756338,0.03519115
kara_and_nate,adult,0,833,10544765,-0.0064515956,-0.031292766,-0.02484117
kara_and_nate,adult,0,834,4315040,-0.0037484933,-0.05038786,-0.046639368
kara_and_nate,adult,0,846,4672375,-0.04434098,-0.017922333,0.026418647
kara_and_nate,adult,0,862,7590531,-0.008215879,-0.076088265,-0.06787238
kara_and_nate,adult,0,872,3778786,-0.079136565,-0.017409224,0.06172734
kara_and_nate,adult,0,874,6870734,-0.0696612,-0.032951996,0.036709204
kara_and_nate,adult,0,907,4777924,-0.04943811,-0.02471542,0.024722692
kara_and_nate,adult,0,930,3774632,-0.012342071,-0.11312002,-0.10077795
kara_and_nate,adult,0,952,5489031,-0.0034714206,-0.040222365,-0.036750946
kara_and_nate,adult,0,956,4805354,-0.0013204515,-0.03791489,-0.03659444
kara_and_nate,adult,0,965,6227031,-0.05915425,-0.006227864,0.052926384
kara_and_nate,adult,0,985,3823242,-0.055498004,0.00071311294,0.056211118
kara_and_nate,adult,0,995,6953528,0.0014267185,-0.00836843,-0.009795148
kkandbabyj,family,1,310,8653525,0.18923849,0.102173865,-0.087064624
kkandbabyj,family,1,346,2520977,0.22435515,0.1402596,-0.08409555
kkandbabyj,family,1,467,19703118,0.16869159,0.16073304,-0.007958546
kkandbabyj,family,1,468,3378216,0.19098961,0.1808807,-0.010108918
kkandbabyj,family,1,1023,2053353,0.20589781,0.2373592,0.031461388
kkandbabyj,family,1,1771,3411369,0.060111273,0.17002895,0.109917685
kkandbabyj,family,1,1920,25775841,0.06470312,0.16502926,0.100326136
kkandbabyj,family,1,2191,11293594,0.12405014,0.04783564,-0.0762145
kurzgesagt,adult,0,14,54491211,-0.028579196,-0.0037142404,0.024864955
kurzgesagt,adult,0,27,35028474,0.023447003,0.004488594,-0.018958408
kurzgesagt,adult,0,46,30598131,0.024189036,0.01591431,-0.008274727
kurzgesagt,adult,0,61,31571676,0.018772561,0.04622919,0.02745663
kurzgesagt,adult,0,75,29324069,0.02329214,0.026146844,0.0028547049
kurzgesagt,adult,0,76,34813924,0.006576851,0.017490182,0.010913331
kurzgesagt,adult,0,79,36407360,0.0291039,-0.019012697,-0.048116595
kurzgesagt,adult,0,92,32729578,0.00794229,0.06394661,0.056004323
kurzgesagt,adult,0,100,35551855,0.06791407,0.010733488,-0.05718058
kurzgesagt,adult,0,103,29154858,0.06394661,-0.0010122948,-0.06495891
kurzgesagt,adult,0,112,89466769,0.016692793,0.028275322,0.011582529
kurzgesagt,adult,0,121,35497918,0.032191344,0.056420516,0.024229173
kurzgesagt,adult,0,137,31947998,0.048773862,0.031940095,-0.016833767
linustechtips,adult,0,1071,12331078,-0.001227678,-0.005433938,-0.0042062597
linustechtips,adult,0,1084,6669122,-0.0037382569,0.012130694,0.01586895
linustechtips,adult,0,2400,5595008,-0.01719161,-0.055137254,-0.037945643
linustechtips,adult,0,2584,5834669,-0.023370693,-0.046523135,-0.023152443
linustechtips,adult,0,2699,6532900,-0.049221925,-0.0480265,0.001195427
linustechtips,adult,0,2787,5434566,-0.052860327,-0.07473016,-0.02186983
linustechtips,adult,0,2997,5588512,-0.03903749,-0.02445526,0.014582228
linustechtips,adult,0,3060,6126240,-0.04821925,-0.0324652,0.015754048
linustechtips,adult,0,3061,9167772,-0.04994069,-0.046089392,0.0038512982
linustechtips,adult,0,3192,7775757,-0.04248708,-0.035986062,0.006501019
linustechtips,adult,0,3233,5570874,-0.06345252,-0.021071369,0.042381153
linustechtips,adult,0,3335,5171304,-0.068646155,-0.02955767,0.039088488
linustechtips,adult,0,3367,5924735,-0.058169067,-0.055075247,0.00309382
linustechtips,adult,0,3395,8868207,-0.024153013,-0.0071904263,0.016962586
linustechtips,adult,0,3420,6587498,-0.0670639,-0.06615003,0.00091386586
linustechtips,adult,0,3439,5716898,-0.03650493,-0.034720574,0.0017843582
linustechtips,adult,0,3486,4972171,0.0018345255,-0.01816802,-0.020002544
linustechtips,adult,0,3569,10001452,-0.03150641,-0.014736341,0.01677007
linustechtips,adult,0,3586,6000311,-0.051375013,-0.0038982923,0.04747672
linustechtips,adult,0,3631,5576069,-0.06889232,-0.013170132,0.055722192
linustechtips,adult,0,3638,6784436,0.0005675644,-0.019570958,-0.020138523
linustechtips,adult,0,3640,5752158,-0.01562452,0.010820832,0.026445352
linustechtips,adult,0,3656,7059342,-0.03160756,-0.009748988,0.021858573
linustechtips,adult,0,3680,9973787,-0.035659052,0.0010110934,0.036670145
linustechtips,adult,0,3692,6402386,-0.006341242,-0.044134293,-0.03779305
linustechtips,adult,0,3712,7972288,-0.06439073,-0.04549857,0.018892158
linustechtips,adult,0,3722,5776961,-0.03885068,-0.054609977,-0.015759297
linustechtips,adult,0,3740,7266884,-0.029289365,-0.0325896,-0.0033002347
linustechtips,adult,0,3742,8196995,-0.030888543,-0.03695637,-0.0060678273
linustechtips,adult,0,3743,8098483,-0.023700127,-0.05058071,-0.026880583
linustechtips,adult,0,3761,7542784,-0.0239087,-0.048949406,-0.025040705
linustechtips,adult,0,3770,6601282,-0.045523655,-0.039397936,0.0061257184
linustechtips,adult,0,3771,11046655,-0.044202354,-0.046175696,-0.0019733422
linustechtips,adult,0,3820,7993553,-0.04349255,-0.021098558,0.02239399
linustechtips,adult,0,3904,4968042,-0.08073358,-0.00034283698,0.080390744
linustechtips,adult,0,3938,6981632,-0.024315003,-0.033465784,-0.009150781
linustechtips,adult,0,4012,5225049,-0.04883543,-0.017231334,0.031604096
linustechtips,adult,0,4014,8134795,-0.040869884,-0.07824637,-0.037376486
linustechtips,adult,0,4015,10769096,-0.017320152,-0.082454495,-0.06513435
linustechtips,adult,0,4028,5446347,-0.061503954,-0.016178299,0.045325655
linustechtips,adult,0,4066,5501694,-0.049756512,-0.033548247,0.016208265
linustechtips,adult,0,4101,7318281,-0.011895247,-0.032555938,-0.020660691
linustechtips,adult,0,4104,11457376,-0.02272633,-0.057342947,-0.034616616
linustechtips,adult,0,4113,15990039,-0.04946158,-0.04690738,0.0025542006
linustechtips,adult,0,4119,15108804,-0.026061714,-0.029090825,-0.0030291118
linustechtips,adult,0,4120,5290043,-0.029146478,-0.018962998,0.01018348
linustechtips,adult,0,4135,5835633,0.01659328,-0.036767177,-0.053360455
linustechtips,adult,0,4148,8330458,-0.056175698,0.0061289156,0.062304612
linustechtips,adult,0,4153,5116970,-0.008434643,-0.02037489,-0.011940247
linustechtips,adult,0,4155,5266642,0.010890173,-0.037266213,-0.048156388
linustechtips,adult,0,4174,5435380,-0.047088355,0.017088685,0.06417704
linustechtips,adult,0,4189,6017435,-0.008548548,-0.028711453,-0.020162905
linustechtips,adult,0,4201,5733162,-0.029123256,-0.0029541447,0.026169112
linustechtips,adult,0,4206,6741883,-0.037399817,-0.013412265,0.023987552
linustechtips,adult,0,4214,5671809,0.004173856,-0.03117994,-0.035353795
linustechtips,adult,0,4226,7778877,-0.03152792,-0.027622268,0.003905654
linustechtips,adult,0,4249,6275340,-0.013407046,-0.026419315,-0.0130122695
linustechtips,adult,0,4252,5761629,-0.031420726,-0.008024231,0.023396496
linustechtips,adult,0,4264,11619880,0.0038638122,-0.048988618,-0.05285243
linustechtips,adult,0,4271,10795697,0.002069498,-0.00057961233,-0.0026491103
linustechtips,adult,0,4274,4955771,-0.041364916,-0.0047078817,0.036657035
linustechtips,adult,0,4289,6723112,-0.03007255,-0.03988401,-0.009811459
linustechtips,adult,0,4302,5007489,-0.046455994,-0.03440975,0.012046244
linustechtips,adult,0,4332,5124001,-0.0073072775,0.0012074225,0.0085147
linustechtips,adult,0,4351,5152781,-0.0053863637,-0.0072016194,-0.0018152557
linustechtips,adult,0,4353,6221390,-0.02770831,0.017876267,0.045584578
linustechtips,adult,0,4355,5155066,-0.024225105,0.028944526,0.05316963
linustechtips,adult,0,4372,15034955,0.023182318,-0.036163203,-0.05934552
linustechtips,adult,0,4384,9980816,-0.046157047,-0.008139908,0.03801714
linustechtips,adult,0,4399,5212327,0.012619604,-0.0040390627,-0.016658667
linustechtips,adult,0,4400,10145420,-0.004487065,0.015385705,0.01987277
linustechtips,adult,0,4401,8161678,-0.02265057,0.019817403,0.042467974
linustechtips,adult,0,4430,7448977,0.0053017414,0.055854272,0.050552532
linustechtips,adult,0,4436,6102535,0.018842716,0.027764093,0.008921377
linustechtips,adult,0,4438,5878359,0.017435865,0.04309102,0.025655156
linustechtips,adult,0,4445,6051590,0.029671187,-0.0067360215,-0.03640721
linustechtips,adult,0,4446,10535680,0.037421502,0.0008597281,-0.036561772
linustechtips,adult,0,4455,5096670,0.003021048,-0.0017689578,-0.0047900057
linustechtips,adult,0,4458,4988431,-0.010622701,-0.0055835554,0.0050391452
linustechtips,adult,0,4475,6155476,0.028376326,0.022381699,-0.0059946273
linustechtips,adult,0,4485,6114281,0.019931886,-0.023209412,-0.043141298
linustechtips,adult,0,4489,6804870,0.011767084,-0.036115896,-0.04788298
linustechtips,adult,0,4496,6821122,-0.023209412,-0.011764939,0.011444473
linustechtips,adult,0,4517,5386016,-0.0041318773,-0.013371244,-0.009239366
linustechtips,adult,0,4534,7422686,-0.05160466,0.014030451,0.06563511
linustechtips,adult,0,4539,8179921,-0.04420522,0.011421905,0.055627123
linustechtips,adult,0,4542,7039749,-0.022536144,-0.018022725,0.0045134183
linustechtips,adult,0,4556,9593892,-0.03405571,-0.04133375,-0.00727804
linustechtips,adult,0,4560,5998796,-0.046595808,-0.050693054,-0.0040972456
linustechtips,adult,0,4568,6198048,-0.050790012,-0.08227728,-0.03148727
linustechtips,adult,0,4606,5009645,-0.014660445,-0.016645022,-0.0019845767
linustechtips,adult,0,4621,6748722,-0.016808432,-0.05556355,-0.03875512
linustechtips,adult,0,4647,9259811,-0.010513807,-0.041560136,-0.031046329
linustechtips,adult,0,4649,6449152,-0.012908205,-0.041095387,-0.028187182
linustechtips,adult,0,4651,7595056,-0.02694958,-0.053664953,-0.026715372
linustechtips,adult,0,4662,10531095,-0.053664953,-0.0471727,0.0064922534
linustechtips,adult,0,4686,9259361,-0.03558316,-0.063039,-0.027455837
linustechtips,adult,0,4698,6016220,-0.07289077,-0.029417997,0.043472774
linustechtips,adult,0,4713,13128805,-0.055231698,-0.054645866,0.0005858317
linustechtips,adult,0,4715,5892627,-0.078334115,-0.049176216,0.0291579
linustechtips,adult,0,4716,23708846,-0.08735929,-0.048016332,0.039342955
linustechtips,adult,0,4723,5304889,-0.0591498,-0.0378454,0.021304403
linustechtips,adult,0,4736,9715877,-0.008529665,-0.04401193,-0.035482265
linustechtips,adult,0,4756,5824576,-0.042652734,-0.00050369353,0.04214904
linustechtips,adult,0,4760,7076909,-0.004627222,-0.04516915,-0.040541925
linustechtips,adult,0,4761,7100306,-0.00085814745,-0.053370606,-0.05251246
linustechtips,adult,0,4777,13461391,-0.051193364,-0.013278721,0.03791464
linustechtips,adult,0,4778,10953790,-0.054222513,0.0033779636,0.057600476
linustechtips,adult,0,4793,5627145,0.0109979715,-0.064502634,-0.07550061
linustechtips,adult,0,4809,8188554,-0.060668617,-0.017967997,0.04270062
linustechtips,adult,0,4817,6532602,-0.011900867,-0.022363404,-0.0104625365
linustechtips,adult,0,4824,12354680,0.007912276,-0.04955588,-0.057468154
linustechtips,adult,0,4831,4987658,-0.03252988,-0.046627887,-0.014098007
linustechtips,adult,0,4852,5725959,-0.013931123,-0.018212935,-0.0042818123
linustechtips,adult,0,4857,8101628,-0.015707616,0.013591731,0.029299347
linustechtips,adult,0,4863,6474755,-0.018212935,0.028419524,0.04663246
linustechtips,adult,0,4864,7104534,0.0010501593,0.03411911,0.03306895
linustechtips,adult,0,4871,6931156,0.027056124,0.01432814,-0.012727984
linustechtips,adult,0,4872,5049585,0.03638882,0.008398114,-0.027990704
linustechtips,adult,0,4875,5333390,0.03411911,-0.021089463,-0.05520857
linustechtips,adult,0,4878,11926179,0.033180423,-0.0124604115,-0.045640834
linustechtips,adult,0,4887,5664756,-0.031253796,-0.012020377,0.019233419
linustechtips,adult,0,4894,4976115,-0.015460241,-0.014228573,0.0012316676
linustechtips,adult,0,4906,7412475,-0.004955656,-0.0018985256,0.0030571301
linustechtips,adult,0,4908,5350177,-0.012298731,-0.00566925,0.006629481
linustechtips,adult,0,4925,7636218,0.00093471556,-0.013590748,-0.014525464
linustechtips,adult,0,4931,6615153,0.015070473,-0.013966764,-0.029037237
linustechtips,adult,0,4947,5205609,-0.011276877,-0.032569416,-0.02129254
linustechtips,adult,0,4958,5202881,-0.032569416,0.008577845,0.04114726
linustechtips,adult,0,4962,6941218,-0.03371159,-5.329773e-05,0.033658292
linustechtips,adult,0,4988,6398369,-0.026545662,-0.011536914,0.0150087485
linustechtips,adult,0,4989,7543948,-0.023491297,0.012544935,0.03603623
linustechtips,adult,0,4994,5965235,-0.053044487,0.03643743,0.08948192
linustechtips,adult,0,5007,6509260,0.035917893,-0.07832232,-0.114240214
linustechtips,adult,0,5009,15183094,0.008189283,-0.07074726,-0.07893654
linustechtips,adult,0,5017,12275750,-0.060020108,-0.022102682,0.037917428
linustechtips,adult,0,5036,5052862,-0.0015201948,-0.010227629,-0.008707434
linustechtips,adult,0,5065,5242327,-0.010116963,-0.04754827,-0.037431307
linustechtips,adult,0,5086,6362046,-0.029017532,0.009258857,0.03827639
linustechtips,adult,0,5089,5178371,-0.027051384,0.010109706,0.03716109
linustechtips,adult,0,5093,9895266,-0.012851676,-0.004304249,0.008547427
linustechtips,adult,0,5125,10045705,-0.035594076,0.007477394,0.04307147
linustechtips,adult,0,5126,6775892,-0.051141135,0.012331889,0.06347302
linustechtips,adult,0,5135,6240878,0.0047256313,-0.028661087,-0.03338672
linustechtips,adult,0,5137,7242722,0.012331889,-0.04998357,-0.062315457
linustechtips,adult,0,5156,5236402,-0.012043333,-0.003750847,0.008292486
linustechtips,adult,0,5159,6228183,-0.02150909,-0.029393662,-0.007884571
linustechtips,adult,0,5163,5955786,-0.012629459,-0.051722646,-0.03909319
linustechtips,adult,0,5167,8156429,-0.003750847,-0.033599146,-0.029848298
linustechtips,adult,0,5190,6161300,0.009554939,0.025642062,0.016087122
linustechtips,adult,0,5203,6709547,-0.0064048124,-0.024837367,-0.018432554
linustechtips,adult,0,5230,10707358,-0.014555755,-0.047510702,-0.032954946
linustechtips,adult,0,5245,5977299,-0.024786763,-0.018891502,0.0058952607
linustechtips,adult,0,5257,6023120,-0.027215054,0.0017795637,0.028994618
linustechtips,adult,0,5260,5081287,-0.03196652,0.011537799,0.043504316
linustechtips,adult,0,5281,6020425,-0.03380766,0.013112156,0.046919815
linustechtips,adult,0,5306,8969482,-0.034882355,-0.001714723,0.033167634
linustechtips,adult,0,5307,7675904,-0.03558857,0.00015395359,0.035742525
linustechtips,adult,0,5309,6201607,-0.042895764,0.0044076154,0.04730338
linustechtips,adult,0,5311,5647950,-0.0320931,-0.0030288089,0.029064292
linustechtips,adult,0,5316,5158794,-0.008021163,-0.00244243,0.005578733
linustechtips,adult,0,5341,5046184,-0.021378733,-0.038297467,-0.016918734
linustechtips,adult,0,5349,5402239,-0.036019936,-0.05290263,-0.016882695
linustechtips,adult,0,5352,10659433,-0.038297467,-0.03661654,0.0016809255
linustechtips,adult,0,5353,5672016,-0.046439335,-0.038861237,0.0075780973
linustechtips,adult,0,5369,5183036,-0.04540817,0.010556588,0.05596476
linustechtips,adult,0,5380,5357671,0.010556588,-0.0191118,-0.029668387
linustechtips,adult,0,5413,7539478,-0.018263575,-0.035110943,-0.016847368
linustechtips,adult,0,5422,6168007,-0.028045263,-0.022238856,0.005806407
linustechtips,adult,0,5433,6522059,-0.022238856,-0.024273578,-0.002034722
linustechtips,adult,0,5445,5203490,-0.02967906,-0.013909921,0.015769139
linustechtips,adult,0,5458,6043331,-0.013222007,-0.017556617,-0.00433461
linustechtips,adult,0,5464,9555987,0.004957945,-0.046787284,-0.05174523
linustechtips,adult,0,5468,5169442,-0.019149465,-0.021200398,-0.0020509325
linustechtips,adult,0,5480,5141211,-0.024020955,-0.02453218,-0.0005112253
linustechtips,adult,0,5555,5311324,-0.022492366,-0.025625268,-0.003132902
linustechtips,adult,0,5569,6739265,-0.031568553,-0.041004654,-0.009436101
linustechtips,adult,0,5589,7511811,-0.042083375,-0.015121443,0.026961932
linustechtips,adult,0,5603,6153901,-0.003665829,0.012414156,0.016079985
