channel,category,is_family,viral_idx,viral_views,viral_exploit_score,pre_mean,post_mean,drift_change
cocomelon,family,1,348,1478843921,0.10068187,0.15171877,0.13825159,-0.013467178
cocomelon,family,1,351,1837781397,0.15852985,0.14280821,0.133424,-0.009384215
cocomelon,family,1,353,1067052230,0.100206055,0.14690164,0.13041899,-0.016482651
cocomelon,family,1,355,1582098533,0.1318196,0.15041642,0.12083924,-0.02957718
cocomelon,family,1,359,1344668808,0.10679018,0.15364067,0.11340122,-0.040239453
cocomelon,family,1,361,3351916983,0.14235842,0.14396842,0.10909943,-0.034868985
cocomelon,family,1,362,1174656841,0.11876385,0.14529203,0.10938222,-0.03590981
cocomelon,family,1,369,1914532969,0.09741054,0.13041899,0.10833477,-0.022084214
cocomelon,family,1,375,1912354631,0.028072625,0.11340122,0.11270053,-0.00070068985
cocomelon,family,1,377,916224709,0.12300539,0.10909943,0.108558826,-0.0005406067
cocomelon,family,1,378,1355366335,0.091468416,0.10938222,0.11238728,0.0030050576
cocomelon,family,1,390,1236638737,0.044637777,0.11159619,0.11295414,0.0013579503
cocomelon,family,1,404,1215622712,0.1797761,0.1088329,0.12684196,0.01800906
cocomelon,family,1,410,1465369885,0.1628036,0.12076456,0.12366984,0.0029052794
cocomelon,family,1,411,1207398405,0.11411556,0.12771605,0.12339724,-0.004318811
cocomelon,family,1,443,1818134092,0.09256446,0.1284611,0.12907013,0.00060904026
cocomelon,family,1,452,1170692072,0.06941135,0.12467027,0.12191928,-0.0027509853
cocomelon,family,1,555,1177551753,0.07689972,0.109498076,0.13806404,0.028565966
cocomelon,family,1,669,1118793570,0.12282943,0.12206694,0.11208303,-0.009983905
cocomelon,family,1,802,1101622280,0.099792115,0.1180563,0.09839853,-0.019657768
cocomelon,family,1,873,1284111529,0.112453304,0.08351052,0.08487794,0.00136742
cocomelon,family,1,983,1348115767,0.12622015,0.1285589,0.09356544,-0.034993462
colinfurze,adult,0,60,20394990,0.086539686,-0.006365757,0.034852516,0.041218273
colinfurze,adult,0,72,22415309,-0.037430424,0.04206804,0.030951682,-0.011116359
colinfurze,adult,0,87,22772812,-0.049689166,0.031768933,0.052365497,0.020596564
colinfurze,adult,0,101,28063865,0.12912616,0.030476758,-0.0048757563,-0.035352513
colinfurze,adult,0,104,24076446,-0.033282578,0.04705415,-0.009963664,-0.057017814
colinfurze,adult,0,132,51524546,0.049110647,0.045511235,0.010614466,-0.03489677
colinfurze,adult,0,176,23788068,-0.04971009,0.043454345,0.027439171,-0.016015174
colinfurze,adult,0,211,24736537,0.1234421,0.052067988,0.016855994,-0.035211995
colinfurze,adult,0,214,20505222,-0.066873774,0.059947297,0.0149532575,-0.04499404
colinfurze,adult,0,220,19983717,0.052525386,0.05131675,0.04350639,-0.007810358
colinfurze,adult,0,268,43853015,-0.04016859,0.029123906,-0.010338752,-0.039462656
colinfurze,adult,0,323,20964732,0.063706286,0.037229203,0.0410511,0.0038218983
colinfurze,adult,0,337,23353985,0.032191478,0.045456223,0.05124171,0.0057854876
colinfurze,adult,0,342,112511454,0.023386415,0.05408771,0.060317244,0.0062295347
colinfurze,adult,0,348,27716687,0.17829618,0.036983624,0.062122602,0.025138978
dailybumps,family,1,189,13040468,0.02538507,0.07752463,0.010378836,-0.067145795
dailybumps,family,1,285,10244574,0.06963585,0.0064063203,0.0428138,0.03640748
dailybumps,family,1,526,51563781,0.31510365,0.011842352,0.056489028,0.044646677
dailybumps,family,1,530,15994802,-0.12584734,0.03636106,0.112420656,0.076059595
dailybumps,family,1,549,11447077,-0.0061637945,0.1196407,0.06252901,-0.057111688
dailybumps,family,1,647,10062129,-0.019134142,0.037145313,0.088492766,0.051347453
dailybumps,family,1,651,9078370,0.0065381303,0.03377966,0.09729431,0.06351465
dailybumps,family,1,691,9859565,0.05610688,0.03324267,0.059563648,0.026320979
dailybumps,family,1,706,26795253,0.18004654,0.051301003,0.116216086,0.06491508
dailybumps,family,1,791,13673381,0.047500174,0.07439372,0.07429873,-9.498745e-05
dailybumps,family,1,808,17087183,-0.077662654,0.06646729,0.10514693,0.038679637
dailybumps,family,1,818,11454872,0.07043223,0.10491647,0.015695471,-0.089221
dailybumps,family,1,843,14079743,0.07617428,0.040644687,0.080319375,0.039674688
dailybumps,family,1,868,12080718,0.29087692,0.087268084,0.07904717,-0.008220911
dailybumps,family,1,879,9251412,0.062423702,0.11889753,0.045177944,-0.07371958
dailybumps,family,1,888,12102562,-0.06334883,0.062308893,0.11747817,0.055169277
dailybumps,family,1,892,13329253,0.33467913,0.04191762,0.10492546,0.06300785
dailybumps,family,1,920,28457866,0.09750721,0.08591042,0.045564618,-0.0403458
dailybumps,family,1,947,9859934,0.08198048,0.0747073,0.11073267,0.036025368
dailybumps,family,1,965,15098119,0.1233965,0.11366869,0.08113691,-0.032531776
dailybumps,family,1,969,9985105,0.026274994,0.09921972,0.12960534,0.03038562
dailybumps,family,1,981,23016814,0.25007403,0.08113691,0.1397701,0.058633193
dailybumps,family,1,984,13165480,0.14436217,0.12173285,0.13690968,0.015176825
dailybumps,family,1,1000,13035434,0.14950001,0.13690968,0.07013684,-0.06677284
dailybumps,family,1,1009,23010224,0.13509497,0.099339485,0.0947781,-0.004561387
dailybumps,family,1,1010,12948768,-0.028315365,0.10390062,0.09794428,-0.005956337
dailybumps,family,1,1017,137822227,0.17161655,0.08068781,0.088336445,0.007648632
dailybumps,family,1,1022,22032483,0.08583437,0.098447815,0.088535264,-0.00991255
dailybumps,family,1,1025,19854724,0.019177226,0.0947781,0.08610765,-0.008670449
dailybumps,family,1,1058,12194022,0.004971262,0.08959355,0.021208998,-0.06838456
dailybumps,family,1,1070,16175492,-0.05463414,0.045826633,0.074310765,0.028484132
dailybumps,family,1,1071,16767301,0.016800955,0.032654323,0.0722562,0.039601877
dailybumps,family,1,1121,11270127,-0.07439341,0.07017948,0.06017202,-0.010007456
dailybumps,family,1,1155,9092518,-0.0236375,0.06770796,0.065620854,-0.0020871088
dailybumps,family,1,1189,14868577,0.11914666,0.08518636,0.03339553,-0.051790833
dailybumps,family,1,1190,9413961,0.0054150056,0.083592534,0.036308717,-0.047283817
dailybumps,family,1,1205,20142775,0.04911291,0.03339553,0.09627404,0.06287851
dailybumps,family,1,1209,12231640,0.022841651,0.033525065,0.09470978,0.06118471
dailybumps,family,1,1213,18939012,-0.07248592,0.059964634,0.075327866,0.015363231
dailybumps,family,1,1235,20374486,0.012119649,0.07363906,0.04167423,-0.031964827
dailybumps,family,1,1237,10614366,0.03706125,0.054173794,0.044556014,-0.009617779
dailybumps,family,1,1273,44962977,0.16240966,0.08700302,0.095211424,0.0082084015
dailybumps,family,1,1280,12746661,0.05192665,0.09560654,0.057448648,-0.038157895
dailybumps,family,1,1287,45181879,0.11421165,0.09473776,0.045166258,-0.049571503
dailybumps,family,1,1289,16744105,-0.063416265,0.095211424,0.053527962,-0.04168346
dailybumps,family,1,1290,16058986,-0.030571865,0.07822766,0.061242502,-0.01698516
dailybumps,family,1,1308,15972252,0.24179462,0.06917496,0.11234566,0.043170698
dailybumps,family,1,1310,11064939,0.09087348,0.075688094,0.13677464,0.06108655
dailybumps,family,1,1328,11657783,0.05071567,0.12109986,0.057813697,-0.06328616
dailybumps,family,1,1377,21274043,0.17891997,0.07813433,0.05664173,-0.021492597
dailybumps,family,1,1382,10998762,0.078352146,0.08440994,0.050350897,-0.03405904
dailybumps,family,1,1383,21127588,0.032733854,0.07403362,0.047975972,-0.026057646
dailybumps,family,1,1389,10875403,0.017050788,0.077539794,0.05135316,-0.026186634
dailybumps,family,1,1404,10668246,0.105789915,0.045437224,0.02716291,-0.018274315
dailybumps,family,1,1429,9332569,0.15755352,-0.013962334,0.06579653,0.07975887
dailybumps,family,1,1434,9978316,0.08248773,-0.0039693313,0.08575467,0.089724004
dailybumps,family,1,1438,18049633,0.16065519,-0.014182413,0.12161296,0.13579537
dailybumps,family,1,1500,11556279,0.108715944,0.09674606,0.09618128,-0.00056477636
dailybumps,family,1,1551,13927460,-0.064560585,0.015712759,0.075349115,0.059636354
dailybumps,family,1,1594,12649994,-0.035617325,0.09866982,0.025001688,-0.07366813
dailybumps,family,1,1654,19525384,0.090439096,0.07100344,0.049625374,-0.021378063
dailybumps,family,1,1656,11904129,-0.060068883,0.058239296,0.063566945,0.0053276494
dailybumps,family,1,1733,9415336,-0.034727424,0.11284048,0.100129254,-0.012711227
dailybumps,family,1,1744,15127233,-3.7640333e-05,0.111515254,0.08423694,-0.027278312
dailybumps,family,1,1750,27287699,0.13374285,0.09346716,0.06996917,-0.023497991
dailybumps,family,1,1783,9815179,-0.022085,-0.0016965321,0.019041164,0.020737696
dailybumps,family,1,1786,9079228,0.009365015,-0.002351008,-0.023050047,-0.02069904
dailybumps,family,1,1795,9722782,-0.014595445,0.012857365,-0.017502077,-0.030359443
dailybumps,family,1,1879,11418373,-0.010400601,0.099784784,0.14440656,0.044621773
dailybumps,family,1,1947,9546934,0.12592937,0.10889812,0.12255491,0.013656795
dailybumps,family,1,1956,12091920,0.17929271,0.12326563,0.14593515,0.022669517
dailybumps,family,1,1960,10168284,0.2776992,0.11707388,0.124373324,0.0072994456
dailybumps,family,1,1961,14545218,-0.08985331,0.12172647,0.14432187,0.022595406
dailybumps,family,1,1966,10497420,0.30708262,0.14566539,0.107277565,-0.038387828
dailybumps,family,1,1981,11452844,0.1987741,0.11449814,0.14283374,0.028335601
dailybumps,family,1,2009,15244532,-0.040314127,0.115928814,0.12088027,0.0049514547
dailybumps,family,1,2014,9287300,0.13915727,0.097420245,0.1241914,0.026771158
dailybumps,family,1,2529,22255527,0.22299242,0.05692301,0.020900687,-0.03602232
dailybumps,family,1,2753,10570868,0.3283388,0.041612532,0.011442436,-0.030170096
dailybumps,family,1,2985,12350222,0.1947211,0.13667627,0.07989979,-0.05677648
daviddobrik,adult,0,269,28034744,0.19606778,0.13346319,0.15202464,0.018561453
daviddobrik,adult,0,355,40991181,0.25565845,0.16877858,0.13280112,-0.035977468
daviddobrik,adult,0,424,29439512,0.18860108,0.1319682,0.1476257,0.0156575
daviddobrik,adult,0,429,31916691,0.07508149,0.1633837,0.16340871,2.5004148e-05
daviddobrik,adult,0,439,38287847,0.078378126,0.15497388,0.1700522,0.015078321
daviddobrik,adult,0,446,28858662,0.047748774,0.15577693,0.17207095,0.016294017
daviddobrik,adult,0,451,31660272,0.1841813,0.1543676,0.16598709,0.011619493
daviddobrik,adult,0,454,31514218,0.18678416,0.16282512,0.1655311,0.0027059764
daviddobrik,adult,0,458,27959955,0.1514467,0.14147039,0.20529315,0.06382276
daviddobrik,adult,0,467,27685216,0.28634086,0.16598709,0.1811396,0.015152514
daviddobrik,adult,0,470,36363786,0.09929428,0.1655311,0.16640417,0.00087307394
daviddobrik,adult,0,475,37585190,0.19254524,0.21497391,0.13963321,-0.0753407
daviddobrik,adult,0,482,28598933,0.09306756,0.1940245,0.110377096,-0.08364741
daviddobrik,adult,0,496,37831543,-0.07194471,0.12930977,0.1536488,0.02433902
daviddobrik,adult,0,497,30643684,0.007506096,0.11608119,0.16801114,0.05192995
daviddobrik,adult,0,506,34521802,0.15257043,0.117765,0.1752006,0.057435594
daviddobrik,adult,0,507,37205245,0.14946726,0.12787935,0.17026778,0.042388424
daviddobrik,adult,0,515,31596508,0.23378922,0.15115033,0.14136188,-0.009788454
drewbinsky,adult,0,53,6663662,0.025313482,-0.013270804,-0.051383905,-0.038113102
drewbinsky,adult,0,66,7385629,-0.033923995,-0.04470819,-0.055173837,-0.010465648
drewbinsky,adult,0,150,8137276,0.07975923,-0.043400634,-0.04905671,-0.0056560747
drewbinsky,adult,0,230,6140736,0.16029869,-0.010334541,-0.039368846,-0.029034305
drewbinsky,adult,0,363,6517524,0.04643001,-0.03783355,-0.025651965,0.012181584
drewbinsky,adult,0,389,7207096,0.05641406,0.017586501,0.0026834125,-0.014903089
drewbinsky,adult,0,424,7434476,0.08099878,-0.0073009264,0.06162114,0.068922065
drewbinsky,adult,0,427,10168803,0.097063765,-0.009677042,0.06300088,0.072677925
drewbinsky,adult,0,510,21468132,-0.024947898,-0.01914506,0.009299523,0.028444584
drewbinsky,adult,0,525,8231449,0.03395267,0.005372818,0.040106848,0.03473403
drewbinsky,adult,0,558,8776607,0.05964955,0.02314962,-0.018987123,-0.042136744
drewbinsky,adult,0,570,18787490,0.014886716,-0.01236802,0.041337032,0.05370505
drewbinsky,adult,0,574,6267518,0.08455099,-0.018987123,0.047247816,0.06623494
drewbinsky,adult,0,641,10252768,0.17978828,-0.0056768963,-0.021660965,-0.01598407
drewbinsky,adult,0,737,13792539,0.13126323,-0.040732615,-0.019805815,0.0209268
drewbinsky,adult,0,761,8722556,0.07880448,-0.028645476,-0.016125293,0.012520183
drewbinsky,adult,0,835,7192391,0.12531936,0.00854884,0.05819362,0.04964478
drewbinsky,adult,0,845,8870801,0.09779426,0.064684026,0.060433615,-0.004250411
drewbinsky,adult,0,942,27811866,0.162459,0.019635947,0.004220892,-0.015415056
drewbinsky,adult,0,943,6763308,0.039616436,0.032115992,0.009720603,-0.02239539
drewbinsky,adult,0,945,17221122,-0.03914097,0.033885278,0.008502768,-0.02538251
drewbinsky,adult,0,997,18357029,-0.1485016,-0.017008567,-0.022194434,-0.0051858667
drewbinsky,adult,0,1003,24616208,0.1922127,-0.03566642,-0.0022181338,0.033448286
drewbinsky,adult,0,1007,7865613,-0.17441256,-0.029038992,0.017199073,0.046238065
drewbinsky,adult,0,1016,9905168,0.12876809,-0.010471689,0.038788475,0.04926016
drewbinsky,adult,0,1038,14475084,0.12630358,0.04788098,0.008599083,-0.039281897
drewbinsky,adult,0,1049,8380011,-0.11628781,0.028060159,0.049372386,0.021312227
drewbinsky,adult,0,1051,6235649,-0.029787801,0.022097899,0.054020066,0.03192217
drewbinsky,adult,0,1062,7035970,0.225351,0.007388102,0.058738444,0.05135034
drewbinsky,adult,0,1073,7394166,0.107903056,0.06399762,4.8340607e-05,-0.06394928
drewbinsky,adult,0,1078,6619669,0.051725797,0.058738444,-0.012236994,-0.07097544
drewbinsky,adult,0,1079,7791549,-0.093920276,0.04942506,0.002281658,-0.047143403
drewbinsky,adult,0,1080,12562922,-0.09209086,0.03640097,0.013933669,-0.0224673
drewbinsky,adult,0,1082,11640491,-0.10778072,0.029894108,0.037506472,0.0076123644
drewbinsky,adult,0,1090,16143758,-0.008644647,-0.022980642,0.057717517,0.08069816
drewbinsky,adult,0,1093,6396285,0.12366517,-0.017032951,0.04846311,0.06549606
drewbinsky,adult,0,1097,7009766,0.14593855,0.020591857,0.02027127,-0.0003205873
drewbinsky,adult,0,1106,7068098,0.03409862,0.057717517,0.019901002,-0.037816517
drewbinsky,adult,0,1109,12705394,-0.07698546,0.04846311,0.028568221,-0.019894889
drewbinsky,adult,0,1116,11716706,-0.0047936635,0.031532723,0.029331796,-0.0022009276
drewbinsky,adult,0,1119,17885605,0.07148875,0.01694504,0.025780834,0.008835794
drewbinsky,adult,0,1124,7452735,0.021190312,0.022023173,0.035223786,0.013200613
drewbinsky,adult,0,1130,8713988,0.12661393,0.014150745,0.019068029,0.0049172835
drewbinsky,adult,0,1136,6658209,0.00011124369,0.03015132,0.02186147,-0.008289851
drewbinsky,adult,0,1155,16095282,0.053128436,0.025049537,0.027915915,0.002866378
drewbinsky,adult,0,1157,7457381,-0.15054134,0.0424211,0.038020145,-0.0044009537
drewbinsky,adult,0,1169,8827647,0.015166597,0.029937657,0.036734182,0.006796526
drewbinsky,adult,0,1177,8236697,0.012694264,0.044809096,0.047362745,0.0025536492
drewbinsky,adult,0,1178,10504596,-0.10565089,0.043793377,0.055708945,0.011915568
drewbinsky,adult,0,1182,8639151,0.072294414,0.016869672,0.07791303,0.06104336
drewbinsky,adult,0,1186,15861551,0.055426612,0.037071116,0.071882054,0.034810938
drewbinsky,adult,0,1194,10293441,-0.010313089,0.055708945,0.06214075,0.006431807
drewbinsky,adult,0,1206,11305864,0.03962792,0.066484556,0.04864374,-0.017840814
drewbinsky,adult,0,1226,8023673,-0.060023397,0.054309797,0.04254975,-0.011760045
drewbinsky,adult,0,1239,7693160,-0.13234769,0.035175737,0.06740661,0.032230873
dude_perfect,adult,0,56,147765547,0.019384932,0.05191393,0.048227794,-0.0036861338
dude_perfect,adult,0,86,223844961,0.067691006,0.021727629,0.05056373,0.028836101
dude_perfect,adult,0,109,239968025,0.021694412,0.04297961,0.025776424,-0.017203186
dude_perfect,adult,0,136,173301705,-0.0030160397,0.065187305,0.052132968,-0.013054337
dude_perfect,adult,0,145,325384760,0.07480529,0.043970976,0.06937223,0.025401253
dude_perfect,adult,0,149,253786720,0.15861523,0.04365663,0.04979752,0.0061408915
dude_perfect,adult,0,151,183678751,0.10567592,0.04488684,0.04052647,-0.0043603703
dude_perfect,adult,0,152,218043259,-0.028643113,0.052132968,0.049170293,-0.002962675
dude_perfect,adult,0,153,183304700,0.10048776,0.05438256,0.051733218,-0.0026493408
dude_perfect,adult,0,156,259182556,0.08828176,0.06343368,0.05031474,-0.013118938
dude_perfect,adult,0,163,605927931,0.045945738,0.06760757,0.04717616,-0.020431407
dude_perfect,adult,0,168,333052949,0.13893168,0.049170293,0.04567293,-0.0034973621
dude_perfect,adult,0,180,174633108,0.08044202,0.054152966,0.018930579,-0.03522239
dude_perfect,adult,0,195,187936274,0.016561344,0.023189288,0.055955064,0.032765776
dude_perfect,adult,0,291,170440743,0.081470795,0.037085515,0.039169982,0.0020844676
dude_perfect,adult,0,313,186961641,0.024531152,0.021940919,0.08434017,0.062399253
dude_perfect,adult,0,414,154379029,0.044094358,0.057491176,0.06045218,0.002961006
dude_perfect,adult,0,432,281124949,0.19624874,0.06572738,0.08065916,0.014931776
ehbee,family,1,65,32464312,-0.025749614,0.038223214,0.0028891205,-0.035334095
ehbee,family,1,99,37458900,-0.05427955,0.04143482,-0.0072895656,-0.048724387
ehbee,family,1,343,24537468,-0.038470536,0.067089364,0.10540332,0.038313955
ehbee,family,1,411,106791768,0.07087497,0.115799084,0.0958802,-0.019918881
ehbee,family,1,420,26663664,0.025153827,0.10112186,0.08311304,-0.01800882
ehbee,family,1,429,40081629,0.023293208,0.08204401,0.08480804,0.0027640238
ehbee,family,1,431,17712989,0.11388146,0.075578675,0.07594328,0.0003646016
ehbee,family,1,437,20292387,0.039522126,0.09652624,0.043108176,-0.053418066
ehbee,family,1,451,18968276,-0.039642718,0.06910475,0.112600245,0.04349549
ehbee,family,1,470,41076742,0.049874324,0.11764983,0.08103262,-0.036617212
ehbee,family,1,479,20107835,0.08334481,0.07760997,0.0827892,0.0051792264
ehbee,family,1,494,45971573,-0.09020525,0.09435919,0.06996094,-0.024398252
ehbee,family,1,495,24755244,-0.030776588,0.0827892,0.07231135,-0.010477848
ehbee,family,1,560,18197759,0.08985857,0.08469661,0.097044274,0.012347661
ehbee,family,1,568,104388919,-0.005780518,0.11887788,0.08855995,-0.030317932
ehbee,family,1,570,27784439,0.050272465,0.112231515,0.095771365,-0.01646015
ehbee,family,1,578,63491408,-0.022069875,0.08984277,0.10604613,0.016203366
ehbee,family,1,584,27651165,0.092744514,0.08855995,0.07958444,-0.008975506
ehbee,family,1,607,26022824,-0.013213258,0.051605802,0.06218707,0.010581266
ehbee,family,1,613,48328240,0.007312089,0.060174633,0.044944443,-0.01523019
ehbee,family,1,628,44978575,0.029140413,0.043489218,0.137503,0.09401378
ehbee,family,1,847,48559788,0.14126876,0.1142545,0.07889685,-0.035357647
ehbee,family,1,858,28227636,-0.03057122,0.075181104,0.09651832,0.021337219
ehbee,family,1,868,20568335,0.19646299,0.090334095,0.122673035,0.03233894
ehbee,family,1,905,25686640,0.048124373,0.0869732,0.086666435,-0.00030676275
ehbee,family,1,923,20113120,-0.07241465,0.0784776,0.07488587,-0.0035917312
ehbee,family,1,928,28614784,0.04377331,0.07143476,0.10248451,0.03104975
ehbee,family,1,961,42237270,0.18952097,0.14793898,0.075418375,-0.072520606
ehbee,family,1,988,62648521,-0.05002375,0.041699484,0.13802269,0.09632321
emmachamberlain,adult,0,122,16447221,0.029696882,0.06274749,0.10159843,0.038850933
emmachamberlain,adult,0,129,15582948,0.16906823,0.070536084,0.03190253,-0.038633555
