num_faces,max_face_ratio,has_open_mouth,brightness,saturation,contrast,colorfulness,edge_density,top_edge_density,bottom_edge_density,has_text_overlay,video_id
3,0.08027777777777778,True,197.2476931423611,110.11256727430556,57.6753262527626,93.47369520931368,0.052825520833333334,0.05162217881944445,0.031163194444444445,False,CPUnGrGelMY
3,0.025400390625,False,207.55250108506945,124.12829535590278,53.745346808460525,106.49750904082121,0.05295138888888889,0.02568359375,0.03332790798611111,False,FQRkcX4alRU
1,0.1269140625,True,201.4053146701389,184.26380316840277,53.737308822405645,153.01395440894564,0.08965386284722222,0.06048719618055556,0.1294921875,False,FLREgTQLY0E
1,0.10835069444444445,False,194.75487847222223,143.7093435329861,63.127779010330045,118.53807886240077,0.055230034722222224,0.028846571180555555,0.06159939236111111,False,1TNxX6_DOAM
1,0.08385850694444444,True,214.28814561631944,160.98242078993056,52.544414800170784,150.13745592503926,0.028707682291666668,0.048735894097222225,0.02998046875,False,w90n68RIrk4
2,0.028126085069444445,False,191.85396484375,139.8611480034722,60.43705750752322,106.6931207707764,0.042635633680555556,0.046305338541666664,0.035986328125,False,YSA2f19ABPk
2,0.0862890625,True,217.71711371527778,150.10112955729167,60.049082508967494,146.47994713785835,0.060219184027777775,0.040272352430555554,0.056298828125,False,HYxeOBCYOkU
6,0.051566840277777776,True,228.72097439236111,162.52124240451388,50.84474008714147,161.4610524745164,0.06117296006944444,0.07021484375,0.03160807291666667,False,ie0c4NcDONE
1,0.1042751736111111,False,203.07946614583332,72.93276150173611,59.269840515172575,75.85675046203475,0.035235460069444446,0.038275824652777776,0.022976345486111112,False,sBMmTcTjgSU
0,0.0,False,219.42019205729167,97.6092556423611,55.12892530858527,97.39784795028038,0.04576171875,0.03684353298611111,0.030788845486111112,False,QUN4f-EgwaE
2,0.03554796006944445,False,187.64441731770833,136.43567925347222,65.9992095505703,119.89792362473179,0.06298285590277777,0.03381076388888889,0.046533203125,False,ejGg-c6ykj4
6,0.09700629340277778,True,210.7963671875,79.94317708333334,56.24309903116373,85.59114187833524,0.040863715277777775,0.045703125,0.018500434027777776,False,WChHF6bpuUs
1,0.04168402777777778,False,211.99388888888888,107.12845160590278,57.624786778485706,99.1763408914453,0.09194878472222222,0.10038519965277778,0.06019965277777778,False,3LvL03U9F8I
1,0.095712890625,False,216.22566840277779,118.91107964409723,64.52173640130853,112.22277898582396,0.030319010416666667,0.0361328125,0.02428927951388889,False,A9gcIpnsZlw
0,0.0,False,199.57776692708333,81.5711935763889,57.95258335464086,76.23162979525318,0.0255078125,0.02573784722222222,0.023958333333333335,False,othDdo-VnXc
1,0.04604600694444445,True,201.556279296875,136.184267578125,60.9677626896415,110.45918685830367,0.11134548611111111,0.10732964409722222,0.09124891493055555,False,X7Y53AFtGZQ
2,0.07448350694444444,True,222.33280924479166,142.2155859375,49.11534776790009,133.32998470906725,0.06265516493055556,0.060601128472222224,0.09384765625,False,cqTR56kupLw
2,0.099619140625,False,214.3084353298611,126.86984917534723,67.34390165517188,121.55075759454924,0.037126736111111114,0.04031575520833333,0.020399305555555556,False,cdlEJ5vnB2M
2,0.04830837673611111,False,202.61140950520834,112.46473958333333,59.31986513960241,96.56012729789843,0.026203342013888888,0.02331271701388889,0.027880859375,False,8hhU-jyUxCo
3,0.14935004340277777,True,199.87577256944445,131.86935112847223,49.99898216532209,107.10108460970274,0.050146484375,0.06376410590277778,0.04907769097222222,False,Wz--wtGlJtM
2,0.12765733506944443,True,218.89679361979168,124.49788628472223,62.923507798174015,130.0501782319552,0.02416775173611111,0.03561740451388889,0.018543836805555554,False,ryn2v1m0iwA
2,0.007119140625,False,168.766943359375,83.4850173611111,70.88484449915022,66.8789028056008,0.12085394965277778,0.028841145833333335,0.15487738715277777,True,SA8kwyIepzs
3,0.057900390625,False,198.13058810763889,150.2100075954861,66.3922555910727,134.05316996462892,0.14864149305555555,0.13225911458333334,0.1450737847222222,False,ZzlK-R5Graw
1,0.067275390625,True,204.86413411458332,116.34865559895833,52.499563072758015,98.55693194176047,0.06922309027777777,0.039501953125,0.12997504340277777,False,zKF8dFsJMmM
2,0.084462890625,True,230.352216796875,140.91247395833332,60.96593123416933,153.36265335203916,0.02774848090277778,0.013758680555555555,0.022471788194444446,False,rjBae3OAF38
3,0.07000434027777777,True,213.747265625,119.5790115017361,60.55306809248294,110.34561589638766,0.06409071180555556,0.09652777777777778,0.03356662326388889,False,nhkIV54orN0
4,0.11673611111111111,True,194.794140625,164.91915690104167,59.15620186264535,127.13633841109959,0.09934027777777778,0.0677734375,0.07556423611111111,False,2NW4Ye_BF7U
5,0.06043402777777778,True,223.49313368055556,128.0446723090278,54.829820033727714,129.75844492944458,0.04998914930555556,0.04642469618055556,0.035492621527777775,False,MmsPeLGSbn8
2,0.06945421006944444,True,228.20737955729166,150.29096028645833,48.829978079472134,145.46939873394828,0.050660807291666665,0.04271918402777778,0.08804796006944444,False,yAwJ3vRieUY
1,0.167587890625,True,202.69441297743055,88.61764756944444,49.32600785698561,78.41175072190124,0.04602973090277778,0.07591688368055556,0.010308159722222222,False,AaFd-ttv138
1,0.18507921006944444,True,215.46597222222223,132.3621245659722,53.69668889472155,123.51916442706812,0.08808485243055555,0.05506727430555555,0.13172743055555555,False,1UG1rWvqvaU
5,0.10903754340277778,True,214.42089409722223,115.45003797743055,56.19698185986961,111.34456456580907,0.04489366319444445,0.06783311631944444,0.03685980902777778,False,2OjZCZuZeW0
3,0.0425390625,True,188.3950607638889,116.70357747395833,49.37645923010041,90.41291731493247,0.14229383680555555,0.03550889756944445,0.17997504340277778,True,jwGbPQLRYoQ
1,0.0064333767361111115,False,186.667607421875,177.83056749131944,53.10882069584393,145.9685368343235,0.21070095486111112,0.24068467881944444,0.22332356770833334,True,_qHdcAOlnzo
3,0.103603515625,True,204.9601486545139,89.44939019097222,62.202731765330434,78.76118905873457,0.03746419270833334,0.06071506076388889,0.024951171875,False,s6w6-LHv62E
2,0.147744140625,True,180.1770952690972,155.08744140625,51.41973715089115,113.44264482147236,0.06861870659722222,0.06376410590277778,0.08169487847222222,False,NFfptLhpg0c
2,0.17974066840277778,True,177.39388997395832,115.21843641493055,65.74402664356536,91.44791417178678,0.07203776041666667,0.05388454861111111,0.07974717881944444,False,8SfLFObzibI
1,0.016684027777777777,False,195.44021484375,92.42510091145833,54.06757708159979,81.48177736351936,0.08686631944444445,0.04334852430555555,0.1660698784722222,True,pDPwQYSRIj8
2,0.091884765625,True,203.6285275607639,112.77507486979167,56.67863558032029,114.03250920011604,0.06493055555555556,0.07830946180555555,0.05980902777777778,False,37Ucqqyd9_8
2,0.005316840277777778,False,206.73600043402777,73.2363454861111,46.329928568128736,70.99393661810991,0.056627604166666665,0.07554796006944445,0.013004557291666666,False,KKqe5vP2oEs
2,0.03794379340277778,True,200.83990668402777,170.61755425347224,60.83486231770511,147.84580021324777,0.061923828125,0.04443901909722222,0.07685004340277778,False,WJDlNBkDpOM
4,0.05015733506944445,True,187.36399848090278,197.29754991319444,50.2525418906403,166.06241355827606,0.08006618923611111,0.05487196180555556,0.030517578125,False,evx4oumzoFo
1,0.070556640625,True,217.08341145833333,147.05279622395832,47.35433177808349,148.4807815233076,0.061613498263888886,0.0451171875,0.0306640625,False,qMkhRHNyByo
